ID,Nombre,Region,Localidad,Fecha,Datos,Fuente,Fuente2,x,y,Tratamiento,Comentario,top,bottom,A,L,a,Dr,Da,CC,PMP,PDR,PDL,PAU,PAI,PT,RD,Ke,Ks,Vi,pH,MO,N,P,K,VDMA
2183,Morchen_Paposo1450F,2,NA,NA,NA,CHLSOC,NA,-70.35853334,-25.01511721,testigo,NA,20,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.075856,-999,-999,-999,-999
2183,Morchen_Paposo1450F,2,NA,NA,NA,CHLSOC,NA,-70.35853334,-25.01511721,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.072408,-999,-999,-999,-999
2183,Morchen_Paposo1450F,2,NA,NA,NA,CHLSOC,NA,-70.35853334,-25.01511721,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.089648,-999,-999,-999,-999
2183,Morchen_Paposo1450F,2,NA,NA,NA,CHLSOC,NA,-70.35853334,-25.01511721,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.079304,-999,-999,-999,-999
2183,Morchen_Paposo1450F,2,NA,NA,NA,CHLSOC,NA,-70.35853334,-25.01511721,testigo,NA,70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.070684,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,0,10,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07758,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.079304,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0862,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.081028,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.079304,-999,-999,-999,-999
2184,Morchen_Paposo1450R,2,NA,NA,NA,CHLSOC,NA,-70.3585953,-25.01510806,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0862,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,0,10,-999,-999,-999,-999,1.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.856828,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.487892,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.37066,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.213776,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.193088,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.208604,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.205156,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.222396,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,80,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.175848,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,90,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.165504,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,100,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.199984,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,110,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11206,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,120,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1293,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,130,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.118956,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,140,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.136196,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,150,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.124128,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,160,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.117232,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,170,180,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.101716,-999,-999,-999,-999
2185,Morchen_Paposo900,2,NA,NA,NA,CHLSOC,NA,-70.43201945,-24.9998311,testigo,NA,180,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.098268,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,0,10,-999,-999,-999,-999,1.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.132748,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.131024,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.210328,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.289632,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15516,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.139644,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.117232,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09482,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,80,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.099992,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,90,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.101716,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,100,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10344,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,110,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09482,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,120,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.105164,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,130,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.099992,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,140,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.091372,-999,-999,-999,-999
2186,Morchen_RTana1070,1,NA,NA,NA,CHLSOC,NA,-69.90784445,-19.42493378,testigo,NA,150,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.110336,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,0,10,-999,-999,-999,-999,1.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.084476,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07758,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06034,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06034,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.062064,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.063788,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,70,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.062064,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,90,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,100,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,110,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.055168,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,120,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,130,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,140,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,160,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,170,180,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06034,-999,-999,-999,-999
2187,Morchen_RTana1300,1,NA,NA,NA,CHLSOC,NA,-69.84091111,-19.39768656,testigo,NA,180,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,0,10,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06896,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.053444,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.055168,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06034,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06034,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.065512,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,80,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.056892,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,90,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.055168,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,100,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,110,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.055168,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,120,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,130,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.055168,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,140,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.053444,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,150,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.058616,-999,-999,-999,-999
2188,Morchen_RTana3100,1,NA,NA,NA,CHLSOC,NA,-69.89311111,-19.34641711,testigo,NA,160,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.065512,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,0,10,-999,-999,-999,-999,2.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.23274,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,10,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.363764,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,20,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.50858,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,30,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.627536,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,40,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.751664,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,50,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.868896,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,60,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.987852,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,70,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.099912,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,80,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.205076,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,90,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.311964,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,100,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4223,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,110,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.532636,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,120,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.641248,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,130,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.753308,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,140,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.865368,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,150,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.970532,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,160,170,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.079144,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,170,180,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.186032,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,180,190,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.294644,-999,-999,-999,-999
2189,Morchen_Yungay1020,2,NA,NA,NA,CHLSOC,NA,-70.02793334,-24.11672553,testigo,NA,190,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.406704,-999,-999,-999,-999
2971,PUC_Chimbarongo1,6,NA,NA,NA,CHLSOC,NA,-70.94930683,-34.74067695,testigo,NA,0,20,-999,-999,-999,-999,1.954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.079999999,-999,-999,-999,-999
2972,PUC_La_Serena1,4,NA,NA,NA,CHLSOC,NA,-71.08021406,-29.98014228,testigo,NA,0,20,-999,-999,-999,-999,1.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0688,-999,-999,-999,-999
2978,PUC_Ovalle1,4,NA,NA,NA,CHLSOC,NA,-71.12596639,-30.67036423,testigo,NA,0,20,-999,-999,-999,-999,1.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.82744,-999,-999,-999,-999
2979,PUC_Ovalle2,4,NA,NA,NA,CHLSOC,NA,-71.15629402,-30.51178565,testigo,NA,0,20,-999,-999,-999,-999,1.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.56852,-999,-999,-999,-999
2980,PUC_Placilla1,6,NA,NA,NA,CHLSOC,NA,-71.13666152,-34.64432004,testigo,NA,0,20,-999,-999,-999,-999,1.834,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.5,-999,-999,-999,-999
2981,PUC_RioVerde1,12,NA,NA,NA,CHLSOC,NA,-71.60853273,-52.87038151,testigo,NA,0,20,-999,-999,-999,-999,0.726630675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.034,-999,-999,-999,-999
2982,PUC_Rioverde2,12,NA,NA,NA,CHLSOC,NA,-71.60652339,-52.86933761,testigo,NA,0,20,-999,-999,-999,-999,0.814912906,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.741,-999,-999,-999,-999
